,word,count
6205,endure,1771
6206,enduring,1076
6207,enemy,486
6208,energetic,649
6209,energize,427
6210,energizer,625
6211,energy,52104
6212,enfold,33
6213,enforce,101
6214,enforced,3899
6215,enforcement,2089
6216,enforcer,223
6217,engage,2205
6218,engaged,770
6219,engagement,13440
6220,engaging,1531
6221,engine,41205
6222,engineer,2159
6223,engineering,7220
6224,engrave,1114
6225,engraved,26376
6226,engraver,228
6227,engraving,11332
6228,engrossing,33
6229,engulf,35
6230,enhance,23109
6231,enhanced,28217
6232,enhancement,1579
6233,enhancer,1378
6234,enigma,129
6235,enigmatic,89
6236,enjoy,51963
6237,enjoyable,3533
6238,enjoying,3035
6239,enjoyment,5345
6240,enlarge,482
6241,enlarged,4435
6242,enlargement,84
6243,enlarger,102
6244,enlarging,99
6245,enlighten,449
6246,enlightened,158
6247,enlightening,38
6248,enlightenment,404
6249,enlisted,55
6250,enliven,100
6251,enormous,349
6252,enough,41485
6253,enrich,490
6254,enriching,109
6255,enrichment,183
6256,enrolled,106
6257,ens,34
6258,ensemble,2384
6259,ensign,110
6260,ensky,86
6261,ensure,120378
6262,entangled,72
6263,entanglement,69
6264,enter,33382
6265,entering,4445
6266,enterprise,2302
6267,entertain,1332
6268,entertainer,149
6269,entertaining,4263
6270,entertainment,9167
6271,enthralling,50
6272,enthusiasm,153
6273,enthusiast,5802
6274,enthusiastic,159
6275,entice,278
6276,enticing,415
6277,entire,23373
6278,entirely,3860
6279,entirety,77
6280,entity,43
6281,entomology,40
6282,entourage,105
6283,entrance,3372
6284,entranceway,58
6285,entrancing,45
6286,entrapment,36
6287,entree,245
6288,entrepreneur,88
6289,entry,18436
6290,entryway,1934
6291,envelop,380
6292,envelope,11087
6293,enviable,120
6294,envious,151
6295,environment,27803
6296,environmental,18141
6297,environmentally,18936
6298,envision,201
6299,envoy,646
6300,envy,4679
6301,enzymatic,168
6302,enzyme,1272
6303,eon,92
6304,epaulet,68
6305,epee,42
6306,ephemera,123
6307,epic,4028
6308,epicure,35
6309,epilepsy,244
6310,episode,1326
6311,epitome,191
6312,epoch,170
6313,epsilon,140
6314,equal,4503
6315,equaling,32
6316,equality,161
6317,equalization,551
6318,equalize,51
6319,equalizer,1261
6320,equalizing,52
6321,equally,1817
6322,equation,278
6323,equator,190
6324,equatorial,177
6325,equestrian,1148
6326,equilateral,47
6327,equilibrium,105
6328,equine,685
6329,equinox,927
6330,equip,557
6331,equiped,240
6332,equipment,49738
6333,equity,84
6334,equivalency,321
6335,equivalent,11435
6336,er,2588
6337,era,7008
6338,eradicate,68
6339,erasable,1362
6340,erase,6890
6341,erased,166
6342,eraser,4707
6343,erasure,52
6344,erd,35
6345,erect,156
6346,erecting,37
6347,erector,223
6348,erg,43
6349,ergon,66
6350,eric,1216
6351,erika,223
6352,erode,41
6353,eros,78
6354,erosion,807
6355,erotic,179
6356,err,70858
6357,errand,56
6358,errant,34
6359,erratic,239
6360,error,260675
6361,ers,1452
6362,erupt,58
6363,eruption,75
6364,es,10029
6365,escalade,1582
6366,escapade,40
6367,escape,6196
6368,escort,526
6369,escutcheon,579
6370,esoteric,57
6371,especial,311
6372,especially,13759
6373,esquire,44
6374,ess,572
6375,essence,1598
6376,essential,25819
6377,essentially,614
6378,establish,420
6379,established,1942
6380,establishment,112
6381,estate,1180
6382,esteem,593
6383,ester,118
6384,estimate,842
6385,estimation,464
6386,estimator,119
6387,eta,1328
6388,etch,1058
6389,etching,937
6390,eternal,1180
6391,eternally,36
6392,eternity,3180
6393,ethanol,1035
6394,ethel,67
6395,ether,109
6396,ethereal,190
6397,ethic,44
6398,ethical,1427
6399,ethically,788
6400,ethnic,3377
6401,ethos,69
6402,ethyl,155
6403,ethylene,2761
6404,etiquette,69
6405,etna,72
6406,etui,142
6407,eu,13892
6408,eucalyptus,1301
6409,euphoria,146
6410,eureka,3228
6411,evacuate,145
6412,evacuation,246
6413,evaluate,99
6414,evaluation,146
6415,evangelion,360
6416,evaporate,531
6417,evaporation,1714
6418,evaporative,858
6419,evaporator,295
6420,evasion,34
6421,eve,2072
6422,even,98644
6423,evening,23303
6424,evenly,7092
6425,evens,52
6426,event,169338
6427,eventually,372
6428,ever,29986
6429,everbearing,83
6430,evergreen,3357
6431,everlasting,1184
6432,eversion,232
6433,every,127175
6434,everybody,1298
6435,everyday,42475
6436,everyone,13649
6437,everything,25035
6438,everywhere,5233
6439,evidence,384
6440,evident,549
6441,evil,5234
6442,evocative,70
6443,evoke,232
6444,evolution,4591
6445,evolutionary,61
6446,evolve,1051
6447,ewe,109
6448,ex,24636
6449,exact,31375
6450,exacting,1065
6451,exactly,14915
6452,exaggerated,559
6453,exaggeration,101
6454,exalt,190
6455,exam,342
6456,examination,236
6457,examine,401
6458,examining,57
6459,example,6680
6460,excavate,92
6461,excavation,225
6462,excavator,708
6463,exceed,19229
6464,exceeding,1053
6465,exceedingly,318
6466,excel,1921
6467,excellence,1692
6468,excellent,86338
6469,excellently,480
6470,excelsior,328
6471,except,8093
6472,exception,71789
6473,exceptional,21876
6474,exceptionally,3817
6475,excerpt,63
6476,excess,5398
6477,excessive,3018
6478,excessively,93
6479,exchange,15545
6480,exchangeable,430
6481,exchanger,174
6482,excise,46
6483,excitable,289
6484,excite,621
6485,excited,616
6486,excitement,1364
6487,exciter,73
6488,exciting,6339
6489,exclaim,45
6490,exclamation,47
6491,exclude,568
6492,excluder,39
6493,excluding,3441
6494,exclusion,178
6495,exclusive,48946
6496,exclusively,27240
6497,exclusivity,292
6498,excursion,1728
6499,excuse,149
6500,execute,200734
6501,executed,166
6502,execution,206
6503,executioner,34
6504,executive,6981
6505,exemplary,104
6506,exemplify,57
6507,exempt,321
6508,exercise,18927
6509,exerciser,596
6510,exert,198
6511,exertion,175
6512,exfoliate,70
6513,exhalation,84
6514,exhale,63
6515,exhaust,16011
6516,exhausted,122
6517,exhausting,67
6518,exhaustion,59
6519,exhaustive,36
6520,exhibit,1492
6521,exhibition,2442
6522,exhibitor,128
6523,exhilarate,168
6524,exhilarating,91
6525,exile,33
6526,exist,1301
6527,existence,245
6528,existent,43
6529,exit,2713
6530,exodus,94
6531,exorcist,111
6532,exoskeletal,71
6533,exoskeleton,359
6534,exotic,4811
6535,expand,16208
6536,expanded,7453
6537,expander,28850
6538,expanding,2145
6539,expanse,79
6540,expansion,9818
6541,expansive,508
6542,expect,5216
6543,expectable,51
6544,expectancy,2064
6545,expectant,395
6546,expectation,462
6547,expediently,41
6548,expedite,351
6549,expedited,6414
6550,expedition,2676
6551,expel,136
6552,expend,36
6553,expendable,115
6554,expenditure,73
6555,expense,952
6556,expensive,10092
6557,experience,64056
6558,experienced,4696
6559,experiment,745
6560,experimental,102
6561,experimentation,92
6562,expert,7185
6563,expertly,4135
6564,expiration,231
6565,expire,68
6566,expiring,34
6567,expiry,32
6568,explain,232
6569,explaining,175
6570,explanation,202
6571,explicit,137
6572,explicitly,253
6573,explode,172
6574,exploded,203
6575,exploration,1251
6576,explore,4070
6577,explorer,5843
6578,exploring,681
6579,explosion,2200
6580,explosive,1142
6581,explosiveness,47
6582,exponent,53
6583,export,1033
6584,expose,1018
6585,exposed,7765
6586,exposure,7468
6587,express,24977
6588,expressed,140
6589,expression,3803
6590,expressive,10372
6591,expressly,60
6592,exquisite,15600
6593,exquisitely,2366
6594,extend,10670
6595,extended,33879
6596,extender,16271
6597,extendible,120
6598,extending,2655
6599,extensibility,33
6600,extensible,201
6601,extension,36524
6602,extensive,3822
6603,extensively,515
6604,extent,730
6605,exterior,63232
6606,exterminate,54
6607,extermination,36
6608,exterminator,72
6609,external,42499
6610,externally,497
6611,extinct,105
6612,extinction,212
6613,extinguish,155
6614,extinguished,33
6615,extinguisher,429
6616,extra,152363
6617,extract,2582
6618,extracted,320
6619,extraction,1051
6620,extractor,1317
6621,extraneous,82
6622,extraordinarily,247
6623,extraordinary,2569
6624,extraterrestrial,53
6625,extravagance,43
6626,extravagant,186
6627,extravaganza,63
6628,extravert,335
6629,extreme,33834
6630,extremely,34212
6631,extremity,35
6632,extrication,31
6633,extrude,40
6634,extruder,396
6635,extruding,62
6636,extrusion,661
6637,exuberant,65
6638,exude,212
6639,ey,646
6640,eye,54287
6641,eyeball,382
6642,eyebolt,37
6643,eyebrow,744
6644,eyecup,580
6645,eyed,759
6646,eyeglass,2328
6647,eyelash,921
6648,eyelet,4247
6649,eyelid,120
6650,eyeline,57
6651,eyepiece,1852
6652,eyeshade,36
6653,eyeshield,40
6654,eyesight,453
6655,eyesore,51
6656,eyestrain,271
6657,eyewear,6415
6658,f,2592811
6659,fa,48617
6660,fable,46
6661,fabric,318978
6662,fabricate,71
6663,fabrication,5497
6664,fabulous,5993
6665,fabulously,262
6666,facade,102
6667,face,71898
6668,faced,1415
6669,faceless,130
6670,facepiece,65
6671,faceplate,6425
6672,facet,598
6673,faceted,7910
6674,facia,37
6675,facial,2336
6676,facilitate,1438
6677,facility,8413
6678,facing,5697
6679,fact,1926
6680,faction,183
6681,factor,5950
6682,factory,66774
6683,factually,33
6684,fad,136
6685,faddish,36
6686,fade,56824
6687,faded,3134
6688,fadeless,698
6689,fader,523
6690,fading,20505
6691,fae,68
6692,faerie,42
6693,faery,42
6694,fag,52
6695,fail,13543
6696,failing,118
6697,faille,235
6698,failure,16843
6699,faint,321
6700,fair,7600
6701,fairing,2759
6702,fairly,2011
6703,fairness,37
6704,fairway,1268
6705,fairy,12966
6706,fairyland,71
6707,faith,9292
6708,faithful,805
6709,faithfully,429
6710,faithfulness,90
6711,fake,11439
6712,falbala,143
6713,falcon,1407
6714,fall,23144
6715,fallback,533
6716,fallen,840
6717,faller,65
6718,falling,6349
6719,false,95964
6720,fam,64
6721,fame,783
6722,familia,46
6723,familiar,1251
6724,familiarity,40
6725,familiarize,56
6726,family,95256
6727,famous,7802
6728,famously,43
6729,fan,53802
6730,fanatic,372
6731,fanatical,415
6732,fancier,133
6733,fanciful,335
6734,fancy,58061
6735,fandango,34
6736,fandom,70
6737,fanfare,314
6738,fang,304
6739,fanning,181
6740,fantail,35
6741,fantasia,1102
6742,fantasie,113
6743,fantastic,9018
6744,fantastical,82
6745,fantastically,405
6746,fantasy,4381
6747,far,6326
6748,farad,142
6749,faraday,178
6750,faraway,42
6751,fare,65
6752,farewell,179
6753,faring,34
6754,farm,5763
6755,farmer,732
6756,farmhouse,1323
6757,farming,593
6758,farmyard,100
6759,faro,64
6760,farrier,39
6761,farrow,57
6762,farther,699
6763,farthest,89
6764,farthing,47
6765,fascia,424
6766,fascinate,1193
6767,fascinated,66
6768,fascinating,1174
6769,fascination,128
6770,fascinator,961
6771,fash,270
6772,fashion,151900
6773,fashionable,38093
6774,fashionably,797
6775,fashioned,3343
6776,fass,37
6777,fast,116961
6778,fasten,2298
6779,fastener,11565
6780,fastening,7936
6781,faster,22057
6782,fasting,62
6783,fastness,4240
6784,fat,8785
6785,fatal,35493
6786,fate,709
6787,fathead,309
6788,father,15552
6789,fathom,88
6790,fatigue,17731
6791,fatiguing,88
6792,fatty,1850
6793,fatwood,58
6794,faucet,21094
6795,fault,1383
6796,faultless,44
6797,faulty,2389
6798,favor,10111
6799,favorable,426
6800,favorably,31
6801,favored,349
6802,favoring,33
6803,favorite,56188
6804,fawn,706
6805,fay,72
6806,fe,28960
6807,fear,2256
6808,feared,72
6809,fearfully,36
6810,fearless,271
6811,fearlessly,34
6812,fearsome,120
6813,feasible,92
6814,feast,797
6815,feat,141
6816,feather,14292
6817,featherbed,40
6818,feathered,759
6819,feathering,171
6820,featherweight,856
6821,feathery,111
6822,feature,185384
6823,featured,6999
6824,fecal,41
6825,feces,189
6826,fed,1455
6827,federal,3500
6828,federally,132
6829,federation,665
6830,fee,3994
6831,feed,7260
6832,feedback,24574
6833,feeder,6537
6834,feeding,6162
6835,feel,109104
6836,feeler,101
6837,feeling,22099
6838,fei,59
6839,feint,63
6840,feisty,122
6841,feldspar,81
6842,felicity,226
6843,feline,1299
6844,fell,627
6845,felling,183
6846,fellow,363
6847,fellowship,81
6848,felt,18275
6849,felted,493
6850,felting,887
6851,female,34904
6852,feminine,7899
6853,femininity,231
6854,feminism,76
6855,feminist,186
6856,femur,58
6857,fen,108
6858,fence,6972
6859,fencing,862
6860,fend,85
6861,fender,9397
6862,fennel,117
6863,fenugreek,31
6864,feral,266
6865,ferment,51
6866,fermentation,275
6867,fermenter,155
6868,fermentum,448
6869,fern,1001
6870,ferocious,179
6871,ferociously,31
6872,ferret,794
6873,ferric,60
6874,ferrite,816
6875,ferrocerium,191
6876,ferromagnetic,31
6877,ferrous,732
6878,ferrule,1304
6879,ferry,132
6880,fertile,160
6881,fertility,302
6882,fertilize,76
6883,fertilizer,1653
6884,fervent,51
6885,fescue,86
6886,fest,98
6887,festival,5523
6888,festive,5943
6889,festivity,1103
6890,festoon,1637
6891,fet,155
6892,fetal,34
6893,fetch,1450
6894,fetched,46
6895,fetching,259
6896,fetish,209
6897,fetlock,42
6898,feu,37
6899,feud,36
6900,fever,1382
6901,few,10561
6902,fey,131
6903,fez,86
6904,fi,43770
6905,fiance,789
6906,fiancee,3912
6907,fiat,683
6908,fib,84
6909,fiber,64354
6910,fiberboard,1120
6911,fibrosis,67
6912,fibrous,260
6913,fiction,470
6914,fictional,87
6915,fid,137
6916,fiddle,125
6917,fiddlehead,136
6918,fiddler,95
6919,fiddling,81
6920,fide,57
6921,fidelity,3908
6922,fidget,413
6923,fidgeting,53
6924,fie,64
6925,field,17459
6926,fielder,124
6927,fiend,47
6928,fierce,2860
6929,fiercely,66
6930,fiery,512
6931,fiesta,2182
6932,fifo,89
6933,fifteen,401
6934,fifth,1107
6935,fifty,2506
6936,fig,664
6937,figaro,1585
6938,fight,3857
6939,fighter,2791
6940,fighting,2615
6941,figment,35
6942,figural,358
6943,figuration,48
6944,figurative,213
6945,figure,60951
6946,figured,164
6947,figurine,13458
6948,filament,5358
6949,filbert,175
6950,file,74164
6951,filer,105
6952,filet,156
6953,filigree,5717
6954,filing,1852
6955,filings,47
6956,fill,31238
6957,fillable,374
6958,filled,24913
6959,filler,6407
6960,fillet,688
6961,filleting,70
6962,filling,11487
6963,filly,56
6964,film,68683
6965,filo,92
6966,filter,165127
6967,filtering,3571
6968,filth,79
6969,filthy,210
6970,filtrate,90
6971,filtration,8561
6972,fin,3624
6973,final,6616
6974,finale,265
6975,finalist,41
6976,finally,2641
6977,finance,134
6978,financial,484
6979,finch,632
6980,find,39558
6981,finder,3622
6982,finding,3595
6983,fine,66717
6984,finely,4735
6985,fineness,161
6986,finer,1643
6987,finery,165
6988,finesse,412
6989,finger,26377
6990,fingered,175
6991,fingering,216
6992,fingerless,2440
6993,fingernail,164
6994,fingerprint,18663
6995,fingerprinting,91
6996,fingertip,1306
6997,finial,1579
6998,finis,145
6999,finish,238776
7000,finished,45722
7001,finisher,187
7002,finishing,9879
7003,finite,45
7004,fink,31
7005,finland,391
7006,finned,231
7007,fip,260
7008,fir,1693
7009,fire,42689
7010,firearm,1622
7011,fireback,37
7012,fireball,416
7013,firebird,846
7014,firebolt,51
7015,firebox,344
7016,firebrand,60
7017,firebrick,49
7018,firecracker,80
7019,fired,2476
7020,firefly,992
7021,firehouse,105
7022,fireman,998
7023,fireplace,4520
7024,firepower,137
7025,fireproof,689
7026,fireproofing,44
7027,fireside,126
7028,firestone,345
7029,firewood,621
7030,firework,138
7031,firing,2728
7032,firm,14382
7033,firmer,918
7034,firmly,11174
7035,firmness,946
7036,first,97538
7037,firsthand,160
7038,firstly,928
7039,firth,87
7040,fish,31869
7041,fishbone,864
7042,fished,132
7043,fisher,5375
7044,fisherman,2832
7045,fisheye,2148
7046,fishhook,1167
7047,fishhooks,47
7048,fishing,28362
7049,fishman,57
7050,fishpond,142
7051,fishtail,456
7052,fishy,136
7053,fission,76
7054,fist,1151
7055,fit,682024
7056,fitment,32010
7057,fitness,18976
7058,fitted,52984
7059,fitter,1592
7060,fitters,126
7061,fitting,38437
7062,fitty,37
7063,five,29483
7064,fives,179
7065,fix,43806
7066,fixable,33
7067,fixate,44
7068,fixation,439
7069,fixed,51201
7070,fixer,167
7071,fixing,2224
7072,fixture,9825
7073,fizz,301
7074,fizzy,93
7075,flag,63624
7076,flagging,135
7077,flagpole,2551
7078,flagship,586
7079,flagstaff,39
7080,flagstick,38
7081,flagstone,47
7082,flair,4340
7083,flak,703
7084,flake,2091
7085,flaky,92
7086,flam,40
7087,flambeau,74
7088,flamboyant,61
7089,flame,19424
7090,flamed,102
7091,flameless,3386
7092,flamenco,183
7093,flameproof,42
7094,flaming,648
7095,flamingo,1736
7096,flammability,476
7097,flammable,787
7098,flan,76
7099,flange,6674
7100,flank,118
7101,flanked,173
7102,flanker,83
7103,flannel,11442
7104,flannelette,251
7105,flannels,84
7106,flap,36356
7107,flapjack,33
7108,flapper,1451
7109,flare,11848
7110,flaring,282
7111,flash,54013
7112,flasher,1025
7113,flashing,10333
7114,flashlight,22342
7115,flashover,302
7116,flashy,468
7117,flask,3901
7118,flat,142771
7119,flatcar,33
7120,flathead,332
7121,flatiron,48
7122,flatness,117
7123,flatten,677
7124,flattening,298
7125,flatter,1038
7126,flattering,9782
7127,flattop,89
7128,flatulence,40
7129,flatware,3232
7130,flaunt,328
7131,flaunting,125
7132,flavor,9848
7133,flavored,1914
7134,flavorful,658
7135,flavoring,408
7136,flavorless,35
7137,flavour,358
7138,flaw,94
7139,flawless,5689
7140,flawlessly,729
7141,flax,1292
7142,flaxseed,282
7143,flea,4629
7144,fleck,234
7145,flee,111
7146,fleece,60968
7147,fleeced,360
7148,fleecy,257
7149,fleer,37
7150,fleet,1090
7151,flemish,70
7152,flesh,1399
7153,fleshy,48
7154,fletch,67
7155,fletcher,89
7156,flew,37
7157,flex,54580
7158,flexed,65
7159,flexibility,25373
7160,flexible,106245
7161,flexibly,324
7162,flexion,212
7163,flexor,33
7164,flexural,52
7165,flick,894
7166,flicker,2425
7167,flickering,2655
7168,flier,62
7169,flight,11331
7170,flimsy,949
7171,fling,250
7172,flint,1190
7173,flintlock,54
7174,flip,66196
7175,flipper,743
7176,flirt,262
7177,flirtatious,46
7178,flirty,1560
7179,flite,568
7180,flix,55
7181,float,88136
7182,floatable,215
7183,floatation,353
7184,floater,354
7185,floating,16299
7186,floaty,338
7187,flock,873
7188,flocking,780
7189,flood,6598
7190,flooded,215
7191,flooding,164
7192,floodlight,1307
7193,floor,51497
7194,flooring,2423
7195,flop,7613
7196,floppy,2447
7197,flora,1455
7198,floral,54728
7199,florence,572
7200,flores,83
7201,florescent,328
7202,floret,101
7203,florid,44
7204,florist,275
7205,floss,2107
7206,flossing,62
7207,flossy,64
7208,flot,91
7209,flotation,708
7210,flounce,649
7211,flouncing,133
7212,flounder,194
7213,flour,1697
7214,flourish,721
7215,flourishing,50
7216,flow,36600
7217,flower,69562
7218,flowered,255
7219,flowering,1868
7220,flowerpot,170
7221,flowery,276
7222,flowing,4297
7223,flowmeter,50
7224,flown,103
7225,flu,311
7226,fluctuate,56
7227,fluctuation,79
7228,flue,181
7229,fluency,102
7230,fluent,349
7231,fluently,183
7232,fluer,55
7233,fluff,1578
7234,fluffiness,187
7235,fluffy,4287
7236,fluid,12299
7237,fluidity,130
7238,fluidly,50
7239,fluke,482
7240,flume,51
7241,fluoresce,59
7242,fluorescence,202
7243,fluorescent,8749
7244,fluoride,229
